INTC,INTC,IKN,INTC,INTC,IP,IP,IPG,ITW,JCP,JCI,JAVA,JCP,JCI,JCP,JPM,KBH,KSS,KSS,LPX,LUV,LPX,LXK,LXK,MAR,MAS,MAT,MAR,MAT,MAR,MAS,MCO,MCK,MEDI,MDT,MET,MET,MKC,MKC,MMM,MMM,MKC,MKC,MO,MOLX,MO,MOS,MON,MOS,MOS,MO,MO
IP,IP,INCLF,IP,IP,IPG,IPG,IR,JAVA,JH,JCP,JCI,JH,JCP,JH,JWN,KEY,L,KSU,LU,LXK,LU,M,M,MAS,MAT,MBI,MAS,MBI,MAS,MAT,MDP,MCO,MEDI,MER,MHS,MHS,MMC,MMC,MO,MO,MMC,MMC,MOLX,MON,MOLX,MPC,MOS,MPC,MPC,MON,MON
IR,IR,INTC,IR,IR,IR,IR,ITT,JCI,JNJ,JH,JCP,JNJ,JH,JNJ,K,KLAC,LB,L,LUV,M,LUV,MAR,MAR,MAT,MBI,MCD,MAT,MCD,MAT,MBI,MDT,MDP,MER,MET,MI,MI,MMM,MMM,MOLX,MOLX,MMM,MMM,MON,MOS,MON,MRK,MPC,MRK,MRK,MOS,MOS
ITT,ITT,IP,ITT,ITT,ITT,ITT,ITW,JCP,JOSEA,JNJ,JH,JOSEA,JNJ,JOSEA,KATE,KMB,LDG,LB,LXK,MAR,LXK,MAS,MAS,MBI,MCD,MCK,MBI,MCK,MBI,MCD,MEDI,MDT,MET,MHS,MKC,MKC,MO,MO,MON,MON,MO,MO,MOS,MPC,MOS,MRO,MRK,MRO,MRO,MPC,MPC
ITW,ITW,IR,ITW,ITW,ITW,ITW,JAVA,JH,JPM,JOSEA,JNJ,JPM,JOSEA,JPM,KBH,KMRTQ,LDWIF,LDG,M,MAS,M,MAT,MAT,MCD,MCK,MCO,MCD,MCO,MCD,MCK,MEL,MEDI,MHS,MI,MMC,MMC,MOLX,MOLX,MRK,MRK,MOLX,MOLX,MPC,MRK,MPC,MS,MRO,MS,MS,MRK,MRK
JCI,JCI,ITT,JCI,JCI,JAVA,JAVA,JCI,JNJ,JWN,JPM,JOSEA,JWN,JPM,JWN,KEY,KO,LEHMQ,LDWIF,MAR,MAT,MAR,MBI,MBI,MCK,MCO,MDP,MCK,MDP,MCK,MCO,MER,MEL,MI,MKC,MMM,MMM,MON,MON,MRO,MRO,MON,MON,MRK,MRO,MRK,MSFT,MS,MSFT,MSFT,MRO,MRO
JCP,JCP,ITW,JCP,JCP,JCI,JCI,JCP,JOSEA,K,JWN,JPM,K,JWN,K,KLAC,KR,LLY,LEHMQ,MAS,MBI,MAS,MCD,MCD,MCO,MDP,MDR,MCO,MDT,MCO,MDP,MERQ,MER,MKC,MMC,MO,MO,MRK,MRK,MS,MS,MRK,MPC,MRO,MS,MRO,MSI,MSFT,MSI,MSI,MS,MS
JH,JH,JCI,JH,JH,JCP,JCP,JH,JPM,KATE,K,JWN,KATE,K,KATE,KMB,KRB,LMT,LLY,MAT,MCD,MAT,MCK,MCK,MDP,MDR,MDT,MDP,MEDI,MDP,MDT,MET,MET,MMC,MMM,MOLX,MOLX,MRO,MRO,MSFT,MSFT,MRO,MRK,MS,MSFT,MS,MTB,MSI,MTB,MTB,MSFT,MSFT
JNJ,JNJ,JCP,JNJ,JNJ,JH,JH,JNJ,JWN,KBH,KATE,K,KBH,KATE,KBH,KMRTQ,KRI,LNC,LMT,MBI,MCK,MBI,MCO,MCO,MDR,MDT,MEDI,MDT,MEL,MDT,MEDI,MHS,MHS,MMM,MO,MON,MON,MS,MS,MSI,MSI,MS,MRO,MSFT,MSI,MSFT,MU,MTB,MU,MU,MSI,MSI
JOSEA,JOSEA,JH,JOSEA,JOSEA,JNJ,JNJ,JOSEA,K,KEY,KBH,KATE,KEY,KBH,KEY,KO,L,LOW,LNC,MCD,MCO,MCD,MDP,MDP,MDT,MEDI,MEL,MEDI,MER,MEDI,MEL,MI,MI,MO,MOLX,MRK,MRK,MSFT,MSFT,MTB,MTB,MSFT,MS,MSI,MTB,MSI,MUR,MU,MUR,MUR,MTB,MTB
JPM,JPM,JNJ,JPM,JPM,JOSEA,JOSEA,JPM,KATE,KMB,KEY,KBH,KMB,KEY,KMB,KR,LB,LPX,LOW,MCK,MDP,MCK,MDR,MDR,MEDI,MEL,MER,MEL,MERQ,MEL,MER,MKC,MKC,MOLX,MON,MRO,MRO,MSI,MSI,MU,MU,MSI,MSFT,MTB,MU,MTB,MWV,MUR,MWV,MWV,MU,MU
JWN,JWN,JOSEA,JWN,JWN,JPM,JPM,JWN,KBH,KMRTQ,KMB,KEY,KMRTQ,KMB,KMRTQ,KRB,LDG,LU,LPX,MCO,MDR,MCO,MDT,MDT,MEL,MER,MERQ,MER,MET,MER,MERQ,MMC,MMC,MON,MRK,MS,MS,MTB,MTB,MUR,MUR,MTB,MSI,MU,MUR,MU,MYL,MWV,MYL,MYL,MUR,MUR
K,JWPI,JPM,JWPI,JWPI,JWN,JWN,K,KEY,KO,KMRTQ,KMB,KO,KMRTQ,KO,KRI,LDWIF,LUV,LU,MDP,MDT,MDP,MEDI,MEDI,MER,MERQ,MET,MERQ,MHS,MERQ,MET,MMM,MMM,MRK,MRO,MSFT,MSFT,MTLQQ,MTW,MWV,MWV,MU,MTB,MUR,MWV,MUR,NBL,MYL,NAVI,NAVI,MWV,MWV
KATE,K,JWN,K,K,JWPI,JWPI,KATE,KMB,KR,KO,KMRTQ,KR,KO,KR,L,LEHMQ,M,LUV,MDR,MEDI,MDR,MEL,MEL,MERQ,MET,MI,MET,MI,MET,MHS,MO,MO,MRO,MS,MSI,MSI,MTW,MU,MWW,MWW,MUR,MU,MWV,MYL,MWV,NBR,NBL,NBL,NBL,MYL,MYL
KBH,KATE,JWPI,KATE,KATE,K,K,KBH,KMRTQ,KRB,KR,KO,KRB,KR,KRB,LB,LLY,MAR,M,MDT,MEE,MDT,MER,MER,MET,MI,MIRKQ,MHS,MKC,MHS,MI,MOLX,MOLX,MS,MSFT,MTB,MTB,MU,MUR,MYL,MYL,MWV,MUR,MYL,NBL,MYL,NDAQ,NBR,NBR,NBR,NAVI,NAVI
KMB,KBH,K,KBH,KBH,KATE,KATE,KMB,KO,KRI,KRB,KR,KRI,KRB,KRI,LDG,LMT,MAS,MAR,MEE,MEL,MEDI,MERQ,MERQ,MI,MIRKQ,MKC,MI,MMC,MI,MKC,MON,MON,MSFT,MSI,MTG,MTG,MUR,MWV,NBL,NBL,MWW,MWV,NBL,NBR,NBL,NE,NDAQ,NDAQ,NDAQ,NBL,NBL
KMRTQ,KMB,KATE,KMB,KMB,KBH,KBH,KMRTQ,KR,LB,KRI,KRB,L,KRI,L,LDWIF,LNC,MAT,MAS,MEL,MER,MEL,MET,MET,MIRKQ,MMC,MMC,MKC,MMM,MKC,MMC,MRK,MRK,MSI,MTB,MTLQQ,MTLQQ,MWV,MWW,NBR,NBR,MYL,MWW,NBR,NDAQ,NBR,NEE,NE,NE,NE,NDAQ,NDAQ
KO,KMRTQ,KBH,KMRTQ,KMRTQ,KMB,KMB,KO,KRB,LDG,L,KRI,LB,L,LB,LLY,LOW,MBI,MAT,MER,MERQ,MER,MIRKQ,MIRKQ,MMC,MMM,MMM,MMC,MO,MMC,MMM,MRO,MRO,MTB,MTG,MTW,MTW,MWW,MYL,NDAQ,NDAQ,NBL,MYL,NDAQ,NE,NDAQ,NEM,NEE,NEE,NEE,NE,NE
KR,KO,KMB,KO,KO,KMRTQ,KMRTQ,KR,KRI,LK,LB,L,LDG,LB,LDG,LMT,LPX,MCD,MBI,MKG,MKG,MERQ,MMC,MMC,MMM,MO,MO,MMM,MOLX,MMM,MO,MS,MS,MTG,MTLQQ,MU,MU,MYL,NBL,NEE,NEE,NBR,NBL,NE,NEE,NE,NFLX,NEM,NEM,NEM,NEE,NEE
KRI,KR,KMRTQ,KR,KR,KO,KO,KRB,LB,LLX,LDG,LB,LDWIF,LDG,LDWIF,LNC,LU,MCO,MCD,MMC,MMC,MET,MMM,MMM,MO,MOLX,MOLX,MO,MON,MO,MOLX,MSFT,MSFT,MTLQQ,MU,MUR,MUR,NBL,NBR,NEM,NEM,NDAQ,NBR,NEE,NEM,NEE,NFX,NFLX,NFLX,NFLX,NEM,NEM
LB,KRI,KO,KRI,KRB,KR,KR,KRI,LDG,LLY,LDWIF,LDG,LLX,LDWIF,LLX,LOW,LUV,MDP,MCK,MMM,MMM,MMC,MO,MO,MOLX,MON,MON,MOLX,MRK,MOLX,MON,MSI,MSI,MU,MUR,MWV,MWV,NBR,NDAQ,NI,NI,NEE,NDAQ,NEM,NFLX,NEM,NI,NFX,NFX,NFX,NFLX,NFLX
LCE,LB,KR,LB,KRI,KRB,KRB,LB,LK,LNC,LLX,LDWIF,LLY,LLX,LLY,LPX,M,MDR,MCO,MO,MO,MMM,MOLX,MOLX,MRK,MRK,MRK,MON,MRO,MON,MRK,MTB,MTB,MUR,MWV,MWW,MWW,NDAQ,NEE,NKE,NKE,NEM,NE,NFLX,NFX,NFLX,NKE,NI,NI,NI,NFX,NFX
LDG,LDG,KRI,LDG,LB,KRI,KRI,LDG,LLX,LOW,LLY,LLX,LMT,LLY,LMT,LU,MAR,MDT,MDP,MOLX,MOLX,MO,MRK,MRK,MRO,MRO,MRO,MRK,MS,MRK,MRO,MTG,MTG,MWV,MWW,MYL,MYL,NE,NEM,NOC,NOC,NFLX,NEE,NFX,NI,NFX,NOC,NKE,NKE,NKE,NI,NI
LK,LK,LB,LK,LDG,LB,LB,LK,LLY,LPX,LMT,LLY,LNC,LMT,LNC,LUV,MAS,MEE,MDR,MRK,MRK,MOLX,MRO,MRO,MS,MS,MS,MRO,MSFT,MRO,MS,MTLQQ,MTLQQ,MWW,MXIM,NBL,NBL,NEE,NI,NOV,NOV,NFX,NEM,NI,NKE,NI,NOV,NOC,NOC,NOC,NKE,NKE
LLX,LLX,LDG,LLX,LK,LDG,LDG,LLX,LNC,LUB,LNC,LMT,LOW,LNC,LOW,M,MAT,MEL,MDT,MRO,MRO,MRK,MS,MS,MSFT,MSFT,MSFT,MS,MSI,MS,MSFT,MU,MU,MXIM,MYL,NBR,NBR,NEM,NKE,NOVL,NOVL,NI,NFLX,NKE,NOC,NKE,NRG,NOV,NOV,NOV,NOC,NOC
LLY,LLY,LK,LLY,LLX,LK,LK,LLY,LOW,LUV,LOW,LNC,LPX,LOW,LPX,MAS,MBI,MER,MEE,MS,MS,MRO,MSFT,MSFT,MSI,MSI,MSI,MSFT,MTB,MSFT,MSI,MUR,MUR,MYL,NBR,NCC,NCC,NI,NOC,NSC,NRG,NKE,NFX,NOC,NOV,NOC,NSC,NRG,NRG,NRG,NOV,NOV
LNC,LNC,LLX,LNC,LLY,LLX,LLX,LNC,LPX,MAS,LPX,LOW,LUB,LPX,LU,MAT,MCD,MKG,MEL,MSFT,MSFT,MS,MSI,MSI,MTG,MTG,MTG,MSI,MTG,MSI,MTB,MWV,MWV,NBR,NCC,NE,NE,NKE,NOV,NTAP,NSC,NOC,NI,NOV,NRG,NOV,NTAP,NSC,NSC,NSC,NRG,NRG
LOW,LOW,LLY,LOW,LNC,LLY,LLY,LOW,LUB,MAT,LUB,LPX,LUV,LU,LUV,MBI,MCO,MMC,MER,MSI,MSI,MSFT,MTG,MTG,MTLQQ,MTLQQ,MTLQQ,MTG,MTLQQ,MTB,MTG,MWW,MWW,NCC,NCR,NEE,NEE,NOC,NOVL,NTRS,NTAP,NOV,NKE,NRG,NSC,NRG,NTRS,NTAP,NTAP,NTAP,NSC,NSC
LPX,LPX,LNC,LPX,LOW,LNC,LNC,LPX,MAS,MCD,LUV,LUB,M,LUB,M,MCD,MDP,MMM,MKG,MTG,MTG,MSI,MTLQQ,MTLQQ,MU,MU,MU,MTLQQ,MU,MTG,MTLQQ,MXIM,MXIM,NCR,NE,NEM,NEM,NOV,NSC,NUE,NTRS,NOVL,NOC,NSC,NTAP,NSC,NUE,NTRS,NTRS,NTRS,NTAP,NTAP
LUB,LUB,LOW,LUB,LPX,LOW,LOW,LUB,MAT,MDP,MAS,LUV,MAS,LUV,MAS,MDP,MDR,MO,MMC,MTLQQ,MTLQQ,MTG,MU,MU,MWV,MWV,MWV,MU,MWV,MTLQQ,MU,MYL,MYL,NE,NEE,NI,NI,NOVL,NTAP,NVDA,NUE,NRG,NOV,NTAP,NTRS,NTAP,NVDA,NUE,NUE,NUE,NTRS,NTRS
MAS,MAS,LPX,MAS,LUB,LPX,LPX,MAS,MCAWA,MDR,MAT,M,MAT,M,MAT,MDR,MDT,MRK,MMM,MU,MU,MTLQQ,MWW,MWW,MWW,MWW,MWW,MWV,MWW,MU,MWV,NAV,NAV,NEE,NEM,NKE,NKE,NSC,NTRS,NWL,NVDA,NSC,NRG,NTRS,NUE,NTRS,NWL,NVDA,NVDA,NVDA,NUE,NUE
MAT,MAT,LUB,MAT,MAS,LUB,LUB,MAT,MCD,MDT,MCD,MAS,MCD,MAS,MBI,MDT,MEE,MRO,MO,MZIAQ,MXIM,MU,MXIM,MXIM,MXIM,MXIM,MXIM,MWW,MXIM,MWV,MWW,NBR,NBR,NEM,NI,NOC,NOC,NTAP,NUE,NYT,NWL,NTAP,NSC,NUE,NVDA,NUE,NWSA,NWL,NWL,NWL,NVDA,NVDA
MCAI,MCD,MAS,MCD,MAT,MAS,MAS,MCAWA,MDP,MEE,MDP,MAT,MDP,MAT,MCD,MEE,MEL,MS,MRK,NAV,NAV,MXIM,NAV,NAV,NAV,NAV,NAV,MXIM,MYL,MWW,MXIM,NCC,NCC,NI,NKE,NOV,NOV,NTRS,NVDA,NYX,NYT,NTRS,NTAP,NVDA,NWL,NVDA,NYX,NWSA,NWSA,NWSA,NWL,NWL
MCD,MDP,MAT,MDP,MCD,MAT,MAT,MCD,MDR,MEL,MDR,MCD,MDR,MBI,MDP,MEL,MER,MSFT,MRO,NC,NCC,NAV,NBR,NBR,NBR,NBR,NBR,NAV,NAV,MXIM,MYL,NCR,NCR,NKE,NOC,NOVL,NOVL,NUE,NWL,ODP,NYX,NUE,NTRS,NWL,NYX,NWL,OI,OI,OI,OI,NWSA,NWSA
MDP,MDR,MCD,MDR,MDP,MCD,MCD,MDP,MDT,MER,MDT,MDP,MDT,MCD,MDR,MER,MKG,MSI,MS,NCC,NCE,NBR,NCC,NCC,NCC,NCC,NCC,NBR,NBR,MYL,NAV,NE,NE,NOC,NOV,NSC,NSC,NVDA,NYT,OI,ODP,NVDA,NUE,NYX,OI,NYX,OKE,OKE,OKE,OKE,O,O
MDR,MDT,MDP,MDT,MDR,MDP,MDP,MDR,MEE,MKG,MEE,MDR,MEE,MDP,MDT,MKG,MMC,MTG,MSFT,NCE,NCR,NCC,NCR,NCR,NCR,NCR,NCR,NCC,NCC,NAV,NBR,NEE,NEE,NOV,NOVL,NTAP,NTAP,NWL,NYX,OMC,OI,NWL,NVDA,OI,OKE,OI,OMC,OMC,OMC,OMC,OI,OI
MDT,MEE,MDR,MEE,MDT,MDR,MDR,MDT,MEL,MMC,MEL,MDT,MEL,MDR,MEE,MMC,MMM,MTLQQ,MSI,NEE,NEE,NCR,NE,NE,NE,NE,NE,NCR,NCR,NBR,NCC,NEM,NEM,NOVL,NSC,NTRS,NTRS,NYT,ODP,ORCL,OKE,NYX,NWL,OKE,OMC,OKE,ORCL,ORCL,ORCL,ORCL,OKE,OKE
MEE,MEL,MDT,MEL,MEE,MDT,MDT,MEE,MER,MMM,MER,MEE,MER,MDT,MEL,MMM,MO,MU,MTG,NEM,NEM,NEE,NEE,NEE,NEE,NEE,NEE,NE,NE,NCC,NCR,NFB,NFB,NSC,NTAP,NUE,NUE,NYX,OI,ORLY,OMC,OI,NYX,OMC,ORCL,OMC,ORLY,ORLY,ORLY,ORLY,OMC,OMC
MEL,MER,MEE,MER,MEL,MEE,MEE,MEL,MKG,MO,MKG,MEL,MKG,MEE,MER,MO,MRK,MWI,MTLQQ,NGH,NGH,NEM,NEM,NEM,NEM,NEM,NEM,NEE,NEE,NCR,NE,NI,NI,NTAP,NTRS,NVDA,NVDA,ODP,OMC,OXY,ORCL,OKE,OI,ORCL,ORLY,ORCL,OXY,OXY,OXY,OXY,ORCL,ORCL
MER,MKG,MEL,MKG,MER,MEL,MEL,MER,MMC,MRK,MMC,MER,MMC,MEL,MKG,MRK,MRO,MZIAQ,MU,NKE,NKE,NI,NI,NI,NI,NFB,NFB,NEM,NEM,NE,NEE,NKE,NKE,NTRS,NUE,NWL,NWL,OI,ORCL,PAYX,ORLY,OMC,OKE,ORLY,OXY,ORLY,PAYX,PAYX,PAYX,PAYX,ORLY,ORLY
MKG,MMC,MER,MMC,MKG,MER,MER,MKG,MMM,MRNKQ,MMM,MKG,MMM,MER,MMC,MRO,MS,NAV,MZIAQ,NMK,NMK,NKE,NKE,NKE,NKE,NI,NI,NFB,NFB,NEE,NEM,NOC,NOC,NUE,NVDA,NYT,NYT,OMC,ORLY,PBCT,OXY,ORCL,OMC,OXY,PAYX,OXY,PBCT,PBCT,PBCT,PBCT,OXY,OXY
MMC,MMM,MKG,MMM,MMC,MKG,MKG,MMC,MO,MRO,MO,MMC,MO,MKG,MMM,MS,MSFT,NC,NAV,NOC,NOC,NMK,NMK,NMK,NOC,NKE,NKE,NI,NI,NEM,NFB,NOV,NOV,NVDA,NWL,NYX,NYX,ORCL,OXY,PBG,PAYX,ORLY,ORCL,PAYX,PBCT,PAYX,PBI,PBI,PBI,PBI,PAYX,PAYX
MMM,MO,MMC,MO,MMM,MMC,MMC,MMM,MRK,MS,MRK,MMM,MRK,MMC,MO,MSFT,MSI,NCC,NC,NOVL,NOVL,NOC,NOC,NOC,NOVL,NOC,NOC,NKE,NKE,NFB,NI,NOVL,NOVL,NWL,NYT,ODP,ODP,OXY,PAYX,PBI,PBCT,OXY,ORLY,PBCT,PBI,PBCT,PCAR,PCAR,PCAR,PCAR,PBCT,PBCT
MO,MRK,MMM,MRK,MO,MMM,MMM,MO,MRNKQ,MSFT,MRNKQ,MO,MRO,MMM,MRK,MSI,MTG,NCE,NCC,NRTLQ,NRTLQ,NOVL,NOVL,NOVL,NRTLQ,NOVL,NOVL,NOC,NOC,NI,NKE,NSC,NSC,NYT,ODP,OMC,OMC,PAYX,PBCT,PCAR,PBI,PAYX,OXY,PBI,PCAR,PBI,PCG,PCG,PCG,PCG,PBI,PBI
MRK,MRNKQ,MO,MRNKQ,MRK,MO,MO,MRK,MRO,MSI,MRO,MRK,MS,MO,MRO,MTG,MTLQQ,NEE,NCE,NSC,NSC,NRTLQ,NRTLQ,NRTLQ,NSC,NSC,NSC,NOVL,NOVL,NKE,NOC,NTAP,NTAP,ODP,OMC,OMX,ORCL,PBCT,PBG,PCG,PCAR,PBCT,PAYX,PCAR,PCG,PCAR,PCL,PCL,PCL,PCL,PCAR,PCAR
MRNKQ,MRO,MRK,MRO,MRNKQ,MRK,MRK,MRNKQ,MS,MTLQQ,MS,MRO,MSFT,MRK,MS,MTLQQ,MU,NEM,NEE,NTAP,NTAP,NSC,NSC,NSC,NTAP,NTAP,NTAP,NSC,NSC,NOC,NOV,NTRS,NTRS,OMC,OMX,ORCL,OXY,PBG,PBI,PCL,PCG,PBI,PBCT,PCG,PCL,PCG,PCLN,PCLN,PCLN,PCLN,PCG,PCG
MRO,MSI,MRNKQ,MSI,MRO,MRNKQ,MRNKQ,MRO,MSFT,MU,MSFT,MS,MSI,MRO,MSFT,MU,MWI,NGH,NEM,NTRS,NTRS,NTAP,NTAP,NTAP,NTRS,NTRS,NTRS,NTAP,NTAP,NOVL,NOVL,NUE,NUE,OMX,ORCL,OXY,PAYX,PBI,PCAR,PCLN,PCL,PCAR,PBI,PCL,PCLN,PCL,PCP,PCP,PCP,PCP,PCL,PCL
MSI,MTLQQ,MRO,MTLQQ,MSI,MRO,MRO,MS,MSI,MWI,MSI,MSFT,MTLQQ,MS,MSI,MWI,MZIAQ,NKE,NGH,NUE,NUE,NTRS,NTRS,NTRS,NUE,NUE,NUE,NTRS,NTRS,NSC,NSC,NVDA,NVDA,ORCL,OXY,PAYX,PBG,PCAR,PCG,PCP,PCLN,PCG,PCAR,PCLN,PCP,PCLN,PDCO,PDCO,PDCO,PDCO,PCLN,PCLN
MTLQQ,MWI,MSI,MWI,MTLQQ,MSI,MSI,MSI,MTLQQ,MXS,MTLQQ,MSI,MU,MSFT,MTG,MZIAQ,NAV,NMK,NKE,NWL,NWL,NUE,NUE,NUE,NVDA,NVDA,NVDA,NUE,NUE,NTAP,NTAP,NWL,NWL,OXY,PAYX,PBG,PBI,PCG,PCL,PDCO,PCP,PCL,PCG,PCP,PDCO,PCP,PEG,PEG,PEG,PEG,PCP,PCP
MWI,MXS,MTLQQ,MXS,MWI,MTLQQ,MTLQQ,MTLQQ,MWI,MZIAQ,MU,MTLQQ,MWI,MSI,MTLQQ,NAV,NC,NOC,NMK,NXTL,NXTL,NWL,NWL,NVDA,NWL,NWL,NWL,NVDA,NVDA,NTRS,NTRS,NYT,NYT,PAYX,PBG,PBI,PCAR,PCL,PCP,PEG,PDCO,PCLN,PCL,PDCO,PEG,PDCO,PEP,PEP,PEP,PEP,PDCO,PDCO
MXS,MZIAQ,MWI,MZIAQ,MXS,MWI,MWI,MWI,MXS,NAE,MWI,MU,MZIAQ,MTG,MU,NC,NCC,NOVL,NOC,NYT,NYT,NXTL,NXTL,NWL,NXTL,NXTL,NXTL,NWL,NWL,NUE,NUE,ODP,ODP,PBG,PBI,PCAR,PCG,PCP,PDCO,PEP,PEG,PCP,PCLN,PEG,PEP,PEG,PETM,PETM,PETM,PETM,PEG,PEG
MZIAQ,NAE,MXS,NAE,MZIAQ,MXS,MXS,MXS,MZIAQ,NAV,MZIAQ,MWI,NAE,MTLQQ,MWI,NCC,NEE,NRTLQ,NOVL,OAT,OAT,NYT,NYT,NXTL,NYT,NYT,NYT,NXTL,NXTL,NVDA,NVDA,OMC,OMC,PBI,PCAR,PCG,PCL,PDCO,PEG,PFE,PEP,PDCO,PCP,PEP,PFE,PEP,PFE,PFE,PFE,PFE,PEP,PEP
NAE,NAV,MZIAQ,NAV,NAE,MZIAQ,MZIAQ,MZIAQ,NAE,NC,NAE,MZIAQ,NAV,MU,MZIAQ,NEE,NEM,NSC,NRTLQ,ODP,ODP,OAT,OAT,NYT,ODP,ODP,ODP,NYT,NYT,NWL,NWL,OMX,OMX,PCAR,PCG,PCL,PCP,PEG,PEP,PFG,PFE,PEG,PDCO,PFE,PFG,PETM,PFG,PFG,PFG,PFG,PFE,PFE
NAV,NC,NAE,NC,NAV,NAE,NAE,NAE,NAV,NCC,NAV,NAE,NC,MWI,NAE,NEM,NKE,NTRS,NSC,OI,OI,ODP,ODP,ODP,OMC,OMC,OMC,ODP,ODP,NXTL,NXTL,ORCL,ORCL,PCG,PCL,PCP,PDCO,PEP,PFE,PG,PFG,PEP,PEG,PFG,PG,PFE,PG,PG,PG,PG,PFG,PFG
NC,NEC,NAV,NEC,NC,NAV,NAV,NAV,NC,NEC,NC,NAV,NCC,MZIAQ,NAV,NKE,NMK,NUE,NTAP,OK,OK,OK,OKE,OMC,OMX,OMX,OMX,OMC,OMC,NYT,NYT,OXY,OXY,PCL,PCP,PDCO,PEG,PFE,PFG,PGR,PG,PFE,PEP,PG,PGR,PFG,PGR,PGR,PGR,PGR,PG,PG
NEC,NEE,NC,NEE,NEC,NC,NC,NC,NEC,NEE,NCC,NC,NEE,NAE,NC,NMK,NOC,NWL,NTRS,OKE,OKE,OKE,OMC,OMX,ORCL,ORCL,ORCL,OMX,OMX,ODP,ODP,PAYX,PAYX,PD,PDCO,PEG,PEP,PFG,PG,PH,PGR,PFG,PFE,PGR,PH,PG,PH,PH,PH,PH,PGR,PGR
NEE,NEM,NEC,NEM,NEE,NEC,NEC,NEC,NEE,NEM,NEE,NCC,NEM,NAV,NCC,NOC,NOVL,NXTL,NUE,OMC,OMC,OMC,OMX,ORCL,OXY,OXY,OXY,ORCL,ORCL,OMC,OMC,PBG,PBG,PDCO,PEG,PEP,PFE,PG,PGR,PHM,PH,PG,PFG,PH,PHM,PGR,PHM,PHM,PHM,PHM,PH,PH
NEM,NEU,NEE,NEU,NEM,NEE,NEE,NEE,NEM,NKE,NEM,NEE,NKE,NC,NEE,NOVL,NRTLQ,NYT,NWL,OMX,OMX,OMX,ORCL,OXY,PALM,PAYX,PAYX,OXY,OXY,OMX,OMX,PBI,PBI,PEG,PEP,PFE,PFG,PGR,PH,PKI,PHM,PGR,PG,PHM,PKI,PH,PKI,PKI,PKI,PKI,PHM,PHM
NEU,NKE,NEM,NKE,NEU,NEM,NEM,NEM,NKE,NMK,NKE,NEM,NMK,NCC,NEM,NRTLQ,NSC,OAT,NXTL,ORCL,ORCL,ORCL,OXY,PALM,PAYX,PBG,PBG,PAYX,PAYX,ORCL,ORCL,PCAR,PCAR,PEP,PFE,PFG,PG,PH,PHM,PLL,PKI,PH,PGR,PKI,PLD,PHM,PLD,PLD,PLD,PLD,PKI,PKI
NKE,NL,NEU,NL,NKE,NEU,NEU,NEU,NMK,NOC,NMK,NKE,NOC,NEE,NKE,NSC,NTRS,OI,NYT,OWENQ,OWENQ,OXY,PALM,PAYX,PBG,PBI,PBI,PBG,PBG,OXY,OXY,PCG,PCG,PFE,PFG,PG,PGR,PHM,PKI,PM,PLL,PHM,PH,PLD,PLL,PKI,PLL,PLL,PLL,PLL,PLD,PLD
NL,NMK,NKE,NMK,NL,NKE,NKE,NKE,NOC,NOVL,NOC,NMK,NOVL,NEM,NMK,NUE,NUE,OKE,OAT,OXY,OXY,PALM,PAYX,PBG,PBI,PCAR,PCAR,PBI,PBI,PAYX,PAYX,PCL,PCL,PFG,PG,PGR,PH,PKI,PLL,PNC,PM,PKI,PHM,PLL,PM,PLD,PM,PM,PM,PM,PLL,PLL
NMK,NOC,NL,NOC,NMK,NL,NL,NL,NOVL,NRTLQ,NOVL,NOC,NRTLQ,NKE,NOC,NWL,NWL,OMC,ODP,PAYX,PAYX,PAYX,PBG,PBI,PCAR,PCG,PCG,PCAR,PCAR,PBG,PBG,PD,PD,PG,PGR,PH,PHM,PLL,PM,PNW,PNC,PLL,PKI,PM,PNC,PLL,PNC,PNC,PNC,PNC,PM,PM
NOC,NRTLQ,NMK,NOVL,NOC,NMK,NMK,NMK,NRTLQ,NSC,NRTLQ,NOVL,NSC,NMK,NOVL,NYT,NXTL,OMX,OI,PBI,PBI,PBI,PBI,PCAR,PCG,PCL,PCL,PCG,PCG,PBI,PBI,PDCO,PDCO,PGL,PH,PHM,PKI,PM,PNC,POM,PNW,PM,PLD,PNC,PNW,PM,PNR,PNR,PNR,PNR,PNC,PNC
NRTLQ,NSC,NOC,NRTLQ,NOVL,NOC,NOC,NOC,NSC,NUE,NSC,NRTLQ,NUE,NOC,NRTLQ,OAT,NYT,ORCL,OKE,PBY,PCAR,PCAR,PCAR,PCG,PCL,PD,PD,PCL,PCL,PCAR,PCAR,PEG,PEG,PGR,PHM,PKI,PLL,PNC,PNW,PPG,POM,PNC,PLL,PNW,POM,PNC,PNW,PNW,PNW,PNW,PNR,PNR
NSC,NUE,NRTLQ,NSC,NRTLQ,NOVL,NOVL,NOVL,NUE,NWL,NUE,NSC,NWL,NOVL,NSC,OI,OAT,ORX,OMC,PCAR,PCG,PCG,PCG,PD,PD,PEG,PEG,PD,PD,PCG,PCG,PEP,PEP,PH,PKI,PLL,PM,PNW,POM,PPL,PPG,PNW,PM,POM,PPG,PNR,POM,POM,POM,POM,PNW,PNW
